iyear,imonth,iday,country_txt,provstate,city,latitude,longitude,nkill,location,summary
2000,1,3,United States,California (U.S. State),Petaluma,38.232471,-122.644448,0,,"01/03/2000: Unknown suspects set three separate fires on the grounds of the Rancho Veal Corporation in Petaluma, California, U.S.A.. Subsequent investigation determined that an accelerant, believed to be diesel fuel, was used in the attack. The fires damaged office space, two trucks, and an equipment storage facility, resulting in an estimated $150,000 in damages. On March 16, 2000, the North American Animal Liberation Front Press Office released a communiqu?stating that a cell of the Animal Liberation Front (ALF), a terrorist animal rights movement, claimed responsibility for the fires. A similar act of attempted arson had been claimed by ALF against the Rancho Veal Corporation in February 1997.  The same ALF cell is suspected in a number of other attacks on business in the Bay area."
2000,1,3,United States,Ohio (U.S. State),Cincinnati,39.106614,-84.504552,0,,"1/3/2000: In a series of related incidents, a bomb placed in a package was sent to the Cincinnati Planned Parenthood clinic in Ohio, United States.  The device was discovered and subsequently disarmed."
2000,1,3,United States,Ohio (U.S. State),Cincinnati,39.106614,-84.504552,0,,"1/3/2000: In a series of related incidents, a bomb placed in a package was sent to an abortion clinic in Cincinnati, Ohio, United States.  The device was discovered and subsequently disarmed."
2000,1,15,United States,California (U.S. State),Petaluma,38.232471,-122.644448,0,"at Petaluma Farms in Petaluma, California","01/15/2000: The Animal Liberation Front (ALF) claimed responsibility for placing incendiary devices at the offices and in the cabs of two delivery trucks of Petaluma Farms in Petaluma, California in the United States.  The two trucks were destroyed, and upon a search of the facility, authorities uncovered 6 additional improvised incendiary devices which had failed to ignite. In a later communiqu?released by the North American Animal Liberation Front Press Office, ALF took credit for the incident, stating that the farm was targeted because it ""enslaves chickens for their eggs.""  There were no casualties in the incident, and the monetary damage was estimated at $20,000."
2000,1,20,United States,Indiana (U.S. State),Bloomington,39.16659,-86.534244,0,,"01/20/2000: The Earth Liberation Front (ELF) claimed responsibility for setting a luxury home, that was under construction, on fire in Bloomington, Indiana, U.S.A.. The fire caused an estimated $200,000 in damages. ELF says that the home was targeted because it is within the Lake Monroe watershed. In their written statement, the group states, ""this is the drinking water supply for the town of Bloomington, IN, and the surrounding area. It is already being jeopardized by existing development and roads."" Authorities also found the initials ""ELF"" and the words ""No Sprawl"" spray painted near the scene of the attack."
2000,1,24,United States,California (U.S. State),Redwood City,37.484175,-122.227102,0,"at Primate Products, Inc. in Redwood City, CA","01/24/2000: The Animal Liberation Front (ALF) claimed credit for an attempted arson of the Primate Products, Inc. in Redwood City, California in the United States.  The perpetrators placed flammable materials inside the mail slot of the facility.  There were no casualties in the incident, but it is unknown if any damage resulted from the materials."
2000,2,11,United States,New York (U.S. State),New York,40.71455,-74.007124,0,"75 Wall St., a few blocks from the New York Stock Exchange in Lower Manhattan, New York City","2/11/2000:  A small improvised explosive device (IED) detonated in the early morning outside of a building on the corner of Wall and Water streets, just blocks from the New York Stock Exchange in New York City, New York state, United States.  One man was slightly injured in the explosion.  The explosion caused some damage to a few buildings in the area.  Authorities do not believe that the incident was a terrorist act."
2000,2,25,United States,California (U.S. State),Fremont,37.55091,-121.982169,0,"at B&K Universal, lab animal company in Fremont, CA","02/25/2000: The Animal Liberation Front (ALF) claimed responsibility for placing four incendiary devices into several B&K Universal trucks, a firm which breeds laboratory animals for research, located in Fremont, California in the United States. The trucks were destroyed by the firebombs. There were no casualties in the incident, and the amount of monetary damage is unknown."
2000,3,12,United States,Wisconsin (U.S. State),Viroqua,43.557135,-90.888714,0,,"03/12/2000: The Animal Liberation Front (ALF) claimed responsibility for setting fire to the Kickapoo Fur Foods business in Viroqua, Wisconsin U.S.A. The fire was started when the perpetrators placed a number of timed incendiary devices inside the premises. Authorities report that damage was minimal, as the fire smoldered itself out by the morning. The Kickapoo Fur Foods company produces food for mink ranches. ALF stated that the company is ""an integral part of the abusive and exploitative"" fur industry. The ALF spokesman went on to state that any business that supports animal exploitation is a ""fair target for action against them."""
2000,3,22,United States,Utah (U.S. State),Ogden,41.222365,-111.970459,0,,"03/22/2000:  Three employees at an Internal Revenue Service processing center in Ogden, Utah, U.S.A. were injured when they handled letters contaminated with an unknown chemical agent."
2000,3,25,United States,Arizona (U.S. State),Chandler,33.306197,-111.841075,0,"at residence near Warner and Dobson Roads in Chandler, AZ","03/25/2000: Unknown perpetrator(s) sent a packaged bomb to the residence of Richard Simer, an employee of Revlon Inc., who was on the verge of retiring at the time.  The bomb was disguised in a package, addressed to him, and placed in his driveway.  Upon opening it in his kitchen, the bomb exploded, causing Simer to suffer the loss of a finger and leg and chest injuries. The blast also resulted in holes through ceilings and walls and shattered a door."
2000,4,3,United States,Missouri (U.S. State),Kansas City,39.10296,-94.583062,0,,"04/03/2000:  A letter mailed to the IRS office in Kansas City, Missouri, U.S.A. contained an unknown chemical agent that injured 3 people."
2000,4,9,United States,Arizona (U.S. State),Phoenix,33.44826,-112.075774,0,"at luxury home in Phoenix, AZ","4/9/2000: Arson was set to a luxury home under construction near the Phoenix Mountain Preserve in Phoenix, Arizona in the United States, causing significant damage.  There were no casualties in the incident, and the monetary extent of property damage is unknown.  The incident was claimed by the Coalition to Save the Preserves (CSP) in opposition of building and development in the preserved mountain area.  This incident was one in a series of 11 luxury home arsons in the Phoenix area between April 2000 and January 2001.  In June 2001, confessed eco-terrorist, Mark Warren Sands was indicted for eight of the arson incidents, pled guilty, and in 2002, was sentenced to 18 years in prison for torching seven luxury homes under construction.  In this particular incident, the victims were Mario and Melanie Lio, whose home was then rebuilt and burned again on October 20 of the same year (102000)."
